# The subtracted reference term is 632.3120229885059 [ms] for gauge 0
# The subtracted reference term is 598.2579310344827 [ms] for gauge 1
# The subtracted reference term is 626.5814827586207 [ms] for gauge 2
# The subtracted reference term is 553.6232643678162 [ms] for gauge 3
marips916bcs2008	ch0 [ms]	ch1 [ms]	ch2 [ms]	ch3 [ms]
2009-02-07T02:40:00.000000Z	-0.196761750484	-0.106372071577	-0.200803879093	-0.387388555214
2009-02-07T02:50:00.000000Z	-0.196704969358	-0.10737176431	-0.200637250101	-0.388115556737
2009-02-07T03:00:00.000000Z	-0.19664818823	-0.108521409922	-0.200581707099	-0.388842557783
2009-02-07T03:10:00.000000Z	-0.196591407098	-0.109671054432	-0.200581707099	-0.389612323076
2009-02-07T03:20:00.000000Z	-0.196534625965	-0.11087068231	-0.200303992052	-0.390125499641
2009-02-07T03:30:00.000000Z	-0.196364282549	-0.111820386861	-0.199859647849	-0.390510381909
2009-02-07T03:40:00.000000Z	-0.196250720259	-0.112670121875	-0.199470846543	-0.390938028717
2009-02-07T03:50:00.000000Z	-0.196704969358	-0.114019699776	-0.199693018732	-0.391878851114
2009-02-07T04:00:00.000000Z	-0.196932093847	-0.115219323301	-0.199693018732	-0.392648614299
2009-02-07T04:10:00.000000Z	-0.197102437187	-0.116119040156	-0.199359760434	-0.393332847792
2009-02-07T04:20:00.000000Z	-0.197443123799	-0.11706874055	-0.19941530349	-0.394188139065
2009-02-07T04:30:00.000000Z	-0.19772702924	-0.118018440189	-0.199581932643	-0.395043429678
2009-02-07T04:40:00.000000Z	-0.198465183091	-0.119318027951	-0.200303992052	-0.396283599895
2009-02-07T04:50:00.000000Z	-0.19926011753	-0.120567630239	-0.200914965076	-0.397438239884
2009-02-07T05:00:00.000000Z	-0.199941489512	-0.121267406952	-0.201525937804	-0.398550114293
2009-02-07T05:10:00.000000Z	-0.200963546804	-0.122117135267	-0.202414624882	-0.399875809246
2009-02-07T05:20:00.000000Z	-0.201985603279	-0.123116814867	-0.203358854217	-0.401287031163
2009-02-07T05:30:00.000000Z	-0.20329156314	-0.124366413194	-0.204580797014	-0.402869308146
2009-02-07T05:40:00.000000Z	-0.205051767796	-0.125715977924	-0.206358166247	-0.404793696027
2009-02-07T05:50:00.000000Z	-0.206357724521	-0.126515719269	-0.207469020747	-0.406290439847
2009-02-07T06:00:00.000000Z	-0.206868750703	-0.126665670712	-0.207635648837	-0.407188485169
2009-02-07T06:10:00.000000Z	-0.207720460551	-0.126715654522	-0.208191075649	-0.4083431138
2009-02-07T06:20:00.000000Z	-0.209480659104	-0.127715330286	-0.210135067563	-0.410267492179
2009-02-07T06:30:00.000000Z	-0.211411196664	-0.12866502149	-0.211967971485	-0.412191867218
2009-02-07T06:40:00.000000Z	-0.213114609734	-0.129064891245	-0.213578703039	-0.413987947573
2009-02-07T06:50:00.000000Z	-0.214931581173	-0.129664695628	-0.215633771351	-0.416040607272
2009-02-07T07:00:00.000000Z	-0.216918890724	-0.130414450684	-0.217911005306	-0.418221554038
2009-02-07T07:10:00.000000Z	-0.218395175817	-0.13051441799	-0.219410644937	-0.419846570408
2009-02-07T07:20:00.000000Z	-0.22038247998	-0.131164205271	-0.22179895623	-0.422027509686
2009-02-07T07:30:00.000000Z	-0.22180198106	-0.131214188894	-0.223687385218	-0.423780810701
2009-02-07T07:40:00.000000Z	-0.223675720071	-0.131564074193	-0.226131230308	-0.425961742239
2009-02-07T07:50:00.000000Z	-0.225776575693	-0.131963942981	-0.228741695976	-0.428228195957
2009-02-07T08:00:00.000000Z	-0.228047767073	-0.132613729477	-0.231574322834	-0.430622934474
2009-02-07T08:10:00.000000Z	-0.230091835863	-0.133113565003	-0.234351401823	-0.432889378662
2009-02-07T08:20:00.000000Z	-0.232419799112	-0.133763350876	-0.237517264424	-0.435412395988
2009-02-07T08:30:00.000000Z	-0.234407081455	-0.13381333439	-0.23996108276	-0.437550541768
2009-02-07T08:40:00.000000Z	-0.237132492211	-0.134912971172	-0.243404636938	-0.440287362349
2009-02-07T08:50:00.000000Z	-0.239346884169	-0.135562756069	-0.246348312906	-0.442639312137
2009-02-07T09:00:00.000000Z	-0.241390934878	-0.135912640099	-0.249125359419	-0.444734681382
2009-02-07T09:10:00.000000Z	-0.244059551713	-0.136962291574	-0.252679970047	-0.447257671747
2009-02-07T09:20:00.000000Z	-0.246330710585	-0.137562092004	-0.255734705565	-0.449481319512
2009-02-07T09:30:00.000000Z	-0.248601865419	-0.138211875465	-0.258844974141	-0.451790487469
2009-02-07T09:40:00.000000Z	-0.250929794932	-0.139061591767	-0.262066315664	-0.454056888379
2009-02-07T09:50:00.000000Z	-0.253371277426	-0.139711374415	-0.265565349735	-0.456408808953
2009-02-07T10:00:00.000000Z	-0.255472084208	-0.140311173469	-0.268620054097	-0.458546914235
2009-02-07T10:10:00.000000Z	-0.257913558018	-0.141410804289	-0.272063530157	-0.460813301332
2009-02-07T10:20:00.000000Z	-0.259957579015	-0.142310501482	-0.274840520143	-0.462694826722
2009-02-07T10:30:00.000000Z	-0.262285487833	-0.143610062903	-0.278172900068	-0.464747396232
2009-02-07T10:40:00.000000Z	-0.264613392409	-0.145059572055	-0.28167188953	-0.466799961942
2009-02-07T10:50:00.000000Z	-0.266657402685	-0.145959266509	-0.284393319078	-0.468424907101
2009-02-07T11:00:00.000000Z	-0.268928521377	-0.147008909186	-0.287225821156	-0.470135373115
2009-02-07T11:10:00.000000Z	-0.27085896909	-0.14820849969	-0.290058316884	-0.471717551828
2009-02-07T11:20:00.000000Z	-0.272619080639	-0.149458071855	-0.292779728365	-0.47317144379
2009-02-07T11:30:00.000000Z	-0.274208856728	-0.150557694282	-0.294945745559	-0.474411526604
2009-02-07T11:40:00.000000Z	-0.27568507561	-0.151407401831	-0.296889603981	-0.475480562398
2009-02-07T11:50:00.000000Z	-0.277218070335	-0.152557005202	-0.299000075453	-0.476592358531
2009-02-07T12:00:00.000000Z	-0.278921395651	-0.153706607471	-0.301443774857	-0.477875198838
2009-02-07T12:10:00.000000Z	-0.280511163895	-0.155106121788	-0.303609777195	-0.478944231292
2009-02-07T12:20:00.000000Z	-0.281930598156	-0.156555617036	-0.305498083897	-0.479842217757
2009-02-07T12:30:00.000000Z	-0.283463585386	-0.158255023026	-0.307441926082	-0.480825725908
2009-02-07T12:40:00.000000Z	-0.284712684731	-0.159604549595	-0.308941459438	-0.481467143797
2009-02-07T12:50:00.000000Z	-0.285905005694	-0.160954074644	-0.310163300116	-0.482023039001
2009-02-07T13:00:00.000000Z	-0.286983771321	-0.162253615848	-0.311274063343	-0.482493411647
2009-02-07T13:10:00.000000Z	-0.287948981899	-0.163503173369	-0.312051597021	-0.482792739591
2009-02-07T13:20:00.000000Z	-0.289425184901	-0.165652409257	-0.313884353082	-0.483733484033
2009-02-07T13:30:00.000000Z	-0.29033361667	-0.16710189175	-0.314717423141	-0.484075572722
2009-02-07T13:40:00.000000Z	-0.290787832312	-0.167751659195	-0.314550809173	-0.484075572722
2009-02-07T13:50:00.000000Z	-0.292320808911	-0.169900887464	-0.315939258232	-0.484888032937
2009-02-07T14:00:00.000000Z	-0.293683453233	-0.17185018419	-0.316994478497	-0.485443926425
2009-02-07T14:10:00.000000Z	-0.294989319345	-0.173649532198	-0.317827546504	-0.485914297621
2009-02-07T14:20:00.000000Z	-0.295670640263	-0.174899077838	-0.317716470801	-0.485914297621
2009-02-07T14:30:00.000000Z	-0.296919727672	-0.176748402992	-0.318327387044	-0.486384668616
2009-02-07T14:40:00.000000Z	-0.297884930742	-0.178447780349	-0.318494000514	-0.48651295158
2009-02-07T14:50:00.000000Z	-0.29867980331	-0.179997210544	-0.318494000514	-0.486555712565
2009-02-07T15:00:00.000000Z	-0.299815334693	-0.181546638736	-0.318882765191	-0.486940561354
2009-02-07T15:10:00.000000Z	-0.301007641558	-0.182796176141	-0.319104916381	-0.487325410009
2009-02-07T15:20:00.000000Z	-0.302143170871	-0.18409569366	-0.319271529749	-0.48766749759
2009-02-07T15:30:00.000000Z	-0.303278699175	-0.185595135201	-0.31949368087	-0.488052345993
2009-02-07T15:40:00.000000Z	-0.304527779143	-0.187094574866	-0.319660294186	-0.488351672436
2009-02-07T15:50:00.000000Z	-0.306003962985	-0.18884391877	-0.320271209489	-0.488950325079
2009-02-07T16:00:00.000000Z	-0.307139487857	-0.190143429731	-0.320326747229	-0.489206890399
2009-02-07T16:10:00.000000Z	-0.308104683204	-0.19119303371	-0.320271209489	-0.489463455659
2009-02-07T16:20:00.000000Z	-0.309126653953	-0.192042712448	-0.320049058504	-0.489677259997
2009-02-07T16:30:00.000000Z	-0.310829936717	-0.193392200971	-0.320715511342	-0.490575237768
2009-02-07T16:40:00.000000Z	-0.312533217211	-0.194791668944	-0.321548576896	-0.491558736396
2009-02-07T16:50:00.000000Z	-0.313725512204	-0.195491402318	-0.321381963829	-0.491986344223
2009-02-07T17:00:00.000000Z	-0.314293271334	-0.195491402318	-0.320548898166	-0.491815301112
2009-02-07T17:10:00.000000Z	-0.3162804263	-0.196441039815	-0.32121535074	-0.492884320122
2009-02-07T17:20:00.000000Z	-0.31775659656	-0.196990829601	-0.32143750152	-0.493525731034
2009-02-07T17:30:00.000000Z	-0.31900566237	-0.197240733966	-0.321381963829	-0.494038859496
2009-02-07T17:40:00.000000Z	-0.320708931961	-0.197690561691	-0.321992878299	-0.495022355051
2009-02-07T17:50:00.000000Z	-0.322582525888	-0.198140389248	-0.322714867747	-0.496305174028
2009-02-07T18:00:00.000000Z	-0.324739994278	-0.198540235822	-0.323659007173	-0.497759033742
2009-02-07T18:10:00.000000Z	-0.326613582292	-0.198790139864	-0.324436533227	-0.499041849553
2009-02-07T18:20:00.000000Z	-0.328543942825	-0.199090024645	-0.325325133848	-0.50045294523
2009-02-07T18:30:00.000000Z	-0.330020098912	-0.198790139864	-0.325880508918	-0.501521955911
2009-02-07T18:40:00.000000Z	-0.332177554739	-0.19874015906	-0.326991258326	-0.503189610514
2009-02-07T18:50:00.000000Z	-0.334562106939	-0.198840120666	-0.328490768477	-0.505113824246
2009-02-07T19:00:00.000000Z	-0.336776329997	-0.198690178254	-0.329879202215	-0.50686699385
2009-02-07T19:10:00.000000Z	-0.338820224797	-0.198390293372	-0.331156559907	-0.508577400547
